Name,Top Shelf,Unlock 3,Unlock 6,Unlock 8,Middle Shelf
Piranha Plant Balloons,Piranha Plant Slide,,,,
Piranha Plant Balloons,Piranha Plant Slide R,,,,
Piranha Plant Balloons,Piranha Plant Slide R/T,,,,
Piranha Plant Balloons,Riverside Park,,,,
Piranha Plant Balloons,RMX Choco Island 1R/T,,,,
Piranha Plant Balloons,RMX Choco Island 2R/T,,,,
Piranha Plant Balloons,RMX Rainbow Road 2R,,,,
Piranha Plant Balloons,RMX Rainbow Road 2R/T,,,,
Piranha Plant Balloons,Rome Avanti,,,,
Piranha Plant Balloons,Rosalina's Ice World,,,,
Piranha Plant Balloons,Sydney Sprint T,,,,
Piranha Plant Balloons,Waluigi Stadium R/T,,,,
Piranha Plant Balloons,Yoshi Circuit T,,,,
Piranha Plant Balloons,Yoshi Desert,,,,
Piranha Plant Balloons,,,,,Amsterdam Drift 2
Piranha Plant Balloons,,,,,Baby Park
Piranha Plant Balloons,,,,,Bangkok Rush
Piranha Plant Balloons,,,,,Bangkok Rush 2
Piranha Plant Balloons,,,,,Bangkok Rush 2T
Piranha Plant Balloons,,,,,Bangkok Rush 3R/T
Piranha Plant Balloons,,,,,Bangkok Rush 3T
Piranha Plant Balloons,,,,,Battle Course 1
Piranha Plant Balloons,,,,,Berlin Byways 3T
Piranha Plant Balloons,,,,,Boo Lake
Piranha Plant Balloons,,,,,Bowser's Castle 1R/T
Piranha Plant Balloons,,,,,Bowser's Castle 3
Piranha Plant Balloons,,,,,Bowser's Castle 3R/T
Piranha Plant Balloons,,,,,Bowser's Castle T
Piranha Plant Balloons,,,,,Choco Island 1T
Piranha Plant Balloons,,,,,Choco Island 2
Piranha Plant Balloons,,,,,Choco Island 2R
Piranha Plant Balloons,,,,,Daisy Cruiser T
Piranha Plant Balloons,,,,,Dry Dry Ruins R/T
Piranha Plant Balloons,,,,,Dry Dry Ruins T
Piranha Plant Balloons,,,,,DS Mario Circuit R
Piranha Plant Balloons,,,,,Ghost Valley 1R/T
Piranha Plant Balloons,,,,,Ghost Valley 2R/T
Piranha Plant Balloons,,,,,Koopa Cape T
Piranha Plant Balloons,,,,,Koopa Troopa Beach
Piranha Plant Balloons,,,,,Koopa Troopa Beach T
Piranha Plant Balloons,,,,,Lakeside Park
Piranha Plant Balloons,,,,,Luigi Raceway R
Piranha Plant Balloons,,,,,Madrid Drive 2R/T
Piranha Plant Balloons,,,,,Madrid Drive 3T
Piranha Plant Balloons,,,,,Merry Mountain T
Piranha Plant Balloons,,,,,New York Minute B
Piranha Plant Balloons,,,,,Paris Promenade 2T
Piranha Plant Balloons,,,,,Peach Gardens R/T
Piranha Plant Balloons,,,,,Piranha Plant Cove 2
Piranha Plant Balloons,,,,,Piranha Plant Cove 2T
Piranha Plant Balloons,,,,,Piranha Plant Cove 3R
Piranha Plant Balloons,,,,,Piranha Plant Pipeline R
Piranha Plant Balloons,,,,,Piranha Plant Slide T
Piranha Plant Balloons,,,,,Riverside Park T
Piranha Plant Balloons,,,,,RMX Choco Island 1
Piranha Plant Balloons,,,,,RMX Choco Island 2R
Piranha Plant Balloons,,,,,RMX Choco Island 2T
Piranha Plant Balloons,,,,,Rome Avanti T
Piranha Plant Balloons,,,,,Rosalina's Ice World R
Piranha Plant Balloons,,,,,Rosalina's Ice World T
Piranha Plant Balloons,,,,,Sky-High Sundae
Piranha Plant Balloons,,,,,Sky-High Sundae R/T
Piranha Plant Balloons,,,,,Squeaky Clean Sprint T
Piranha Plant Balloons,,,,,Sydney Sprint 2R/T
Piranha Plant Balloons,,,,,Vancouver Velocity 3
Piranha Plant Balloons,,,,,Vancouver Velocity 3R
Piranha Plant Balloons,,,,,Yoshi Circuit R
Piranha Plant Hanafuda,,,,Frappe Snowland T,
Piranha Plant Hanafuda,,,Frappe Snowland,,
Piranha Plant Hanafuda,,,SNES Rainbow Road R,,
Piranha Plant Hanafuda,,Frappe Snowland R,,,
Piranha Plant Hanafuda,,SNES Rainbow Road,,,
Piranha Plant Hanafuda,Choco Island 1,,,,
Piranha Plant Hanafuda,Choco Island 1R,,,,
Piranha Plant Hanafuda,Choco Island 1T,,,,
Piranha Plant Hanafuda,Donut Plains 1,,,,
Piranha Plant Hanafuda,Donut Plains 1R,,,,
Piranha Plant Hanafuda,Donut Plains 1R/T,,,,
Piranha Plant Hanafuda,Donut Plains 1T,,,,
Piranha Plant Hanafuda,Kalimari Desert 2,,,,
Piranha Plant Hanafuda,Kalimari Desert 2R,,,,
Piranha Plant Hanafuda,Kalimari Desert 2T,,,,
Piranha Plant Hanafuda,Kalimari Desert R/T,,,,
Piranha Plant Hanafuda,Paris Promenade B,,,,
Piranha Plant Hanafuda,,,,,DK Summit
Piranha Plant Hanafuda,,,,,DK Summit R
Piranha Plant Hanafuda,,,,,DK Summit T
Piranha Plant Hanafuda,,,,,Dry Dry Ruins T
Piranha Plant Hanafuda,,,,,Frappe Snowland
Piranha Plant Hanafuda,,,,,Frappe Snowland R
Piranha Plant Hanafuda,,,,,Frappe Snowland R/T
Piranha Plant Hanafuda,,,,,Frappe Snowland T
Piranha Plant Hanafuda,,,,,Lakeside Park T
Piranha Plant Hanafuda,,,,,Mario Raceway R
Piranha Plant Hanafuda,,,,,Paris Promenade
Piranha Plant Hanafuda,,,,,Paris Promenade R
Piranha Plant Hanafuda,,,,,Paris Promenade R/T
Piranha Plant Hanafuda,,,,,Paris Promenade T
Piranha Plant Hanafuda,,,,,Peach Circuit R
Piranha Plant Hanafuda,,,,,Rome Avanti
Piranha Plant Hanafuda,,,,,SNES Rainbow Road
Piranha Plant Hanafuda,,,,,SNES Rainbow Road R
Piranha Plant Hanafuda,,,,,SNES Rainbow Road R/T
Piranha Plant Hanafuda,,,,,SNES Rainbow Road T
Piranha Plant Mii Racing Suit,,,,Yoshi Desert R/T,
Piranha Plant Mii Racing Suit,,,Riverside Park R,,
Piranha Plant Mii Racing Suit,,Choco Island 1T,,,
Piranha Plant Mii Racing Suit,Amsterdam Drift 3,,,,
Piranha Plant Mii Racing Suit,Amsterdam Drift 3R/T,,,,
Piranha Plant Mii Racing Suit,Athens Dash 2,,,,
Piranha Plant Mii Racing Suit,Athens Dash 3T,,,,
Piranha Plant Mii Racing Suit,Bangkok Rush 2,,,,
Piranha Plant Mii Racing Suit,Bowser Castle 3R,,,,
Piranha Plant Mii Racing Suit,Bowser's Castle 2R/T,,,,
Piranha Plant Mii Racing Suit,Bowser's Castle 3,,,,
Piranha Plant Mii Racing Suit,Choco Island 1,,,,
Piranha Plant Mii Racing Suit,DK Mountain R,,,,
Piranha Plant Mii Racing Suit,DK Pass R,,,,
Piranha Plant Mii Racing Suit,DS Mario Circuit R,,,,
Piranha Plant Mii Racing Suit,Koopa Troopa Beach 2R/T,,,,
Piranha Plant Mii Racing Suit,Lakeside Park R,,,,
Piranha Plant Mii Racing Suit,Los Angeles Laps,,,,
Piranha Plant Mii Racing Suit,Luigi's Mansion,,,,
Piranha Plant Mii Racing Suit,Mario Circuit 2R,,,,
Piranha Plant Mii Racing Suit,Merry Mountain R,,,,
Piranha Plant Mii Racing Suit,Moonview Highway T,,,,
Piranha Plant Mii Racing Suit,Mushroom Bridge R,,,,
Piranha Plant Mii Racing Suit,New York Minute,,,,
Piranha Plant Mii Racing Suit,Ninja Hideaway,,,,
Piranha Plant Mii Racing Suit,Paris Promenade B,,,,
Piranha Plant Mii Racing Suit,Peach Gardens R,,,,
Piranha Plant Mii Racing Suit,Piranha Plant Cove 2R/T,,,,
Piranha Plant Mii Racing Suit,Piranha Plant Cove 3T,,,,
Piranha Plant Mii Racing Suit,Piranha Plant Pipeline R,,,,
Piranha Plant Mii Racing Suit,Piranha Plant Slide,,,,
Piranha Plant Mii Racing Suit,Piranha Plant Slide R/T,,,,
Piranha Plant Mii Racing Suit,RMX Bowser's Castle 1R/T,,,,
Piranha Plant Mii Racing Suit,RMX Choco Island 1R/T,,,,
Piranha Plant Mii Racing Suit,RMX Choco Island 2R,,,,
Piranha Plant Mii Racing Suit,RMX Donut Plains 1R,,,,
Piranha Plant Mii Racing Suit,RMX Rainbow Road 2,,,,
Piranha Plant Mii Racing Suit,Rosalina's Ice World R/T,,,,
Piranha Plant Mii Racing Suit,SNES Rainbow Road T,,,,
Piranha Plant Mii Racing Suit,Sydney Sprint T,,,,
Piranha Plant Mii Racing Suit,Tokyo Blur 4R,,,,
Piranha Plant Mii Racing Suit,Waluigi Pinball R,,,,
Piranha Plant Mii Racing Suit,Waluigi Stadium T,,,,
Piranha Plant Mii Racing Suit,Yoshi Circuit R/T,,,,
Piranha Plant Mii Racing Suit,Yoshi Valley R/T,,,,
Piranha Plant Mii Racing Suit,Yoshi's Island R,,,,
Piranha Plant Mii Racing Suit,,,,,Amsterdam Drift 3T
Piranha Plant Mii Racing Suit,,,,,Athens Dash 2R
Piranha Plant Mii Racing Suit,,,,,Athens Dash 3R/T
Piranha Plant Mii Racing Suit,,,,,Baby Park R/T
Piranha Plant Mii Racing Suit,,,,,Bowser Castle 3
Piranha Plant Mii Racing Suit,,,,,Bowser Castle 3T
Piranha Plant Mii Racing Suit,,,,,Bowser's Castle 2
Piranha Plant Mii Racing Suit,,,,,Choco Island 1T
Piranha Plant Mii Racing Suit,,,,,Daisy Circuit
Piranha Plant Mii Racing Suit,,,,,DK Mountain R/T
Piranha Plant Mii Racing Suit,,,,,DK Pass T
Piranha Plant Mii Racing Suit,,,,,DK Summit R/T
Piranha Plant Mii Racing Suit,,,,,DS Mario Circuit R/T
Piranha Plant Mii Racing Suit,,,,,Frappe Snowland
Piranha Plant Mii Racing Suit,,,,,Koopa Troopa Beach 2T
Piranha Plant Mii Racing Suit,,,,,Lakeside Park T
Piranha Plant Mii Racing Suit,,,,,Los Angeles Laps T
Piranha Plant Mii Racing Suit,,,,,Madrid Drive 3T
Piranha Plant Mii Racing Suit,,,,,Mario Raceway R/T
Piranha Plant Mii Racing Suit,,,,,Moonview Highway R
Piranha Plant Mii Racing Suit,,,,,New York Minute 2R
Piranha Plant Mii Racing Suit,,,,,Ninja Hideaway R/T
Piranha Plant Mii Racing Suit,,,,,Paris Promenade 3R/T
Piranha Plant Mii Racing Suit,,,,,Paris Promenade R
Piranha Plant Mii Racing Suit,,,,,Peach Circuit R/T
Piranha Plant Mii Racing Suit,,,,,Peach Gardens
Piranha Plant Mii Racing Suit,,,,,Piranha Plant Cove 3R
Piranha Plant Mii Racing Suit,,,,,Piranha Plant Cove R/T
Piranha Plant Mii Racing Suit,,,,,Piranha Plant Pipeline
Piranha Plant Mii Racing Suit,,,,,Piranha Plant Slide R
Piranha Plant Mii Racing Suit,,,,,Riverside Park R
Piranha Plant Mii Racing Suit,,,,,RMX Bowser's Castle 1
Piranha Plant Mii Racing Suit,,,,,RMX Choco Island 1T
Piranha Plant Mii Racing Suit,,,,,RMX Donut Plains 1R/T
Piranha Plant Mii Racing Suit,,,,,RMX Rainbow Road 2R/T
Piranha Plant Mii Racing Suit,,,,,Rome Avanti R
Piranha Plant Mii Racing Suit,,,,,Rosalina's Ice World
Piranha Plant Mii Racing Suit,,,,,SNES Rainbow Road R
Piranha Plant Mii Racing Suit,,,,,Snow Land R/T
Piranha Plant Mii Racing Suit,,,,,Sydney Sprint 2R
Piranha Plant Mii Racing Suit,,,,,Tokyo Blur 3R/T
Piranha Plant Mii Racing Suit,,,,,Tokyo Blur 4R/T
Piranha Plant Mii Racing Suit,,,,,Waluigi Stadium
Piranha Plant Mii Racing Suit,,,,,Yoshi Desert
Piranha Plant Mii Racing Suit,,,,,Yoshi Desert R/T
Piranha Plant Parafoil,,,Bowser's Castle 1R,,
Piranha Plant Parafoil,Bowser's Castle 1R/T,,,,
Piranha Plant Parafoil,Kalimari Desert T,,,,
Piranha Plant Parafoil,Koopa Troopa Beach,,,,
Piranha Plant Parafoil,Madrid Drive 3R,,,,
Piranha Plant Parafoil,Piranha Plant Cove 3R/T,,,,
Piranha Plant Parafoil,Piranha Plant Pipeline,,,,
Piranha Plant Parafoil,Waluigi Pinball R,,,,
Piranha Plant Parafoil,,,,,Bowser Castle 3
Piranha Plant Parafoil,,,,,Bowser's Castle 1
Piranha Plant Parafoil,,,,,Bowser's Castle 1R
Piranha Plant Parafoil,,,,,Daisy Cruiser T
Piranha Plant Parafoil,,,,,Dino Dino Jungle R
Piranha Plant Parafoil,,,,,Dino Dino Jungle T
Piranha Plant Parafoil,,,,,Donut Plains 1R/T
Piranha Plant Parafoil,,,,,Piranha Plant Slide
Piranha Plant Parafoil,,,,,Piranha Plant Slide R
Piranha Plant Parafoil,,,,,RMX Mario Circuit 1R/T
Piranha Plant Parafoil,,,,,RMX Vanilla Lake 2T
Piranha Plant Parafoil,,,,,SNES Rainbow Road
Piranha Plant Parafoil,,,,,Twilight House
Piranha Plant Parafoil,,,,,Waluigi Pinball
Piranha Plant Parafoil,,,,,Waluigi Stadium
Pirate Sushi Racer,,,,RMX Rainbow Road 1,
Pirate Sushi Racer,,,Airship Fortress T,,
Pirate Sushi Racer,,,Vanilla Lake 1T,,
Pirate Sushi Racer,,Frappe Snowland T,,,
Pirate Sushi Racer,,Mario Circuit 1,,,
Pirate Sushi Racer,Airship Fortress,,,,
Pirate Sushi Racer,Airship Fortress R,,,,
Pirate Sushi Racer,Bowser's Castle 1R/T,,,,
Pirate Sushi Racer,Bowser's Castle 2R/T,,,,
Pirate Sushi Racer,Daisy Cruiser R,,,,
Pirate Sushi Racer,Frappe Snowland R,,,,
Pirate Sushi Racer,Koopa Troopa Beach 2,,,,
Pirate Sushi Racer,Koopa Troopa Beach 2T,,,,
Pirate Sushi Racer,Los Angeles Laps R/T,,,,
Pirate Sushi Racer,Mario Circuit 1R,,,,
Pirate Sushi Racer,Paris Promenade 2T,,,,
Pirate Sushi Racer,Piranha Plant Slide R,,,,
Pirate Sushi Racer,RMX Choco Island 2,,,,
Pirate Sushi Racer,RMX Choco Island 2R,,,,
Pirate Sushi Racer,RMX Rainbow Road 1R,,,,
Pirate Sushi Racer,Sydney Sprint 2T,,,,
Pirate Sushi Racer,Sydney Sprint 3R/T,,,,
Pirate Sushi Racer,Tokyo Blur R,,,,
Pirate Sushi Racer,,,,,Airship Fortress T
Pirate Sushi Racer,,,,,Choco Island 1R/T
Pirate Sushi Racer,,,,,Daisy Cruiser
Pirate Sushi Racer,,,,,Frappe Snowland T
Pirate Sushi Racer,,,,,Los Angeles Laps R
Pirate Sushi Racer,,,,,Mario Circuit 1
Pirate Sushi Racer,,,,,Piranha Plant Cove 3T
Pirate Sushi Racer,,,,,Piranha Plant Slide
Pirate Sushi Racer,,,,,RMX Choco Island 2T
Pirate Sushi Racer,,,,,RMX Ghost Valley 1R
Pirate Sushi Racer,,,,,RMX Ghost Valley 1T
Pirate Sushi Racer,,,,,RMX Rainbow Road 1
Pirate Sushi Racer,,,,,RMX Rainbow Road 1T
Pirate Sushi Racer,,,,,Sydney Sprint 2R
Pirate Sushi Racer,,,,,Tokyo Blur
Pirate Sushi Racer,,,,,Tokyo Blur T
Pirate Sushi Racer,,,,,Twilight House
Pirate Sushi Racer,,,,,Vanilla Lake 1T
Pirate Sushi Racer,,,,,Wario Shipyard T
Piston Glider,,,Kalimari Desert R/T,,
Piston Glider,3DS Mario Circuit,,,,
Piston Glider,Mario Circuit 1R/T,,,,
Piston Glider,Mario Circuit 3,,,,
Piston Glider,Toad Circuit R,,,,
Piston Glider,,,,,3DS Mario Circuit T
Piston Glider,,,,,Berlin Byways
Piston Glider,,,,,Berlin Byways 3R/T
Piston Glider,,,,,Dino Dino Jungle R/T
Piston Glider,,,,,Donut Plains 1T
Piston Glider,,,,,Kalimari Desert R/T
Piston Glider,,,,,Koopa Troopa Beach R/T
Piston Glider,,,,,London Loop
Piston Glider,,,,,London Loop R
Piston Glider,,,,,Mario Circuit 2R/T
Piston Glider,,,,,Mario Circuit 3R/T
Piston Glider,,,,,Neo Bowser City R/T
Piston Glider,,,,,New York Minute 2
Piston Glider,,,,,New York Minute B
Piston Glider,,,,,Piranha Plant Cove 3R/T
Piston Glider,,,,,Squeaky Clean Sprint R
Piston Glider,,,,,Toad Circuit T
Piston Glider,,,,,Tokyo Blur 2T
Piston Glider,,,,,Vancouver Velocity T
Piston Glider,,,,,Vanilla Lake 2R
Piston Glider,,,,,Vanilla Lake 2T
Piston Glider,,,,,Wario Shipyard R/T
Piston Glider,,,,,Yoshi Valley R
Plaid Ribbon,,,Mario Circuit 2R,,
Plaid Ribbon,,Choco Island 2R/T,,,
Plaid Ribbon,Choco Island 1,,,,
Plaid Ribbon,Choco Island 2T,,,,
Plaid Ribbon,Cookie Land,,,,
Plaid Ribbon,Donut Plains 1R,,,,
Plaid Ribbon,Frappe Snowland R/T,,,,
Plaid Ribbon,Koopa Troopa Beach R,,,,
Plaid Ribbon,London Loop 2,,,,
Plaid Ribbon,London Loop R,,,,
Plaid Ribbon,London Loop T,,,,
Plaid Ribbon,RMX Mario Circuit 1,,,,
Plaid Ribbon,Vancouver Velocity T,,,,
Plaid Ribbon,,,,,Amsterdam Drift
Plaid Ribbon,,,,,Athens Dash 3
Plaid Ribbon,,,,,Choco Island 1R
Plaid Ribbon,,,,,Choco Island 1T
Plaid Ribbon,,,,,Choco Island 2
Plaid Ribbon,,,,,Choco Island 2R
Plaid Ribbon,,,,,Choco Island 2R/T
Plaid Ribbon,,,,,Daisy Circuit R
Plaid Ribbon,,,,,Donut Plains 1
Plaid Ribbon,,,,,Donut Plains 1R/T
Plaid Ribbon,,,,,Koopa Troopa Beach T
Plaid Ribbon,,,,,London Loop
Plaid Ribbon,,,,,London Loop 2R
Plaid Ribbon,,,,,London Loop 2R/T
Plaid Ribbon,,,,,London Loop 2T
Plaid Ribbon,,,,,Madrid Drive 2
Plaid Ribbon,,,,,Maple Treeway T
Plaid Ribbon,,,,,Mario Circuit 2R
Plaid Ribbon,,,,,Mario Circuit 2T
Plaid Ribbon,,,,,Piranha Plant Pipeline
Plaid Ribbon,,,,,Shy Guy Bazaar T
Plaid Ribbon,,,,,Vancouver Velocity
Plaid Ribbon,,,,,Vanilla Lake 1R/T
Plaid Ribbon,,,,,Yoshi Circuit R/T
Plaid Ribbon,,,,,Yoshi's Island R/T
Planet Glider,,,,Rosalina's Ice World T,
Planet Glider,,,Merry Mountain,,
Planet Glider,,,SNES Rainbow Road R,,
Planet Glider,,Merry Mountain T,,,
Planet Glider,,RMX Rainbow Road 1,,,
Planet Glider,3DS Rainbow Road R,,,,
Planet Glider,Athens Dash 3R,,,,
Planet Glider,Berlin Byways 2R,,,,
Planet Glider,Cheep Cheep Lagoon,,,,
Planet Glider,DK Mountain R,,,,
Planet Glider,DK Summit T,,,,
Planet Glider,Merry Mountain R,,,,
Planet Glider,New York Minute B,,,,
Planet Glider,RMX Rainbow Road 2T,,,,
Planet Glider,Rosalina's Ice World,,,,
Planet Glider,Rosalina's Ice World R,,,,
Planet Glider,Royal Raceway R/T,,,,
Planet Glider,Sydney Sprint T,,,,
Planet Glider,Vanilla Lake 1R/T,,,,
Planet Glider,Wii Rainbow Road R/T,,,,
Planet Glider,,,,,3DS Rainbow Road R/T
Planet Glider,,,,,Athens Dash 3R/T
Planet Glider,,,,,Berlin Byways 2R/T
Planet Glider,,,,,Berlin Byways 2T
Planet Glider,,,,,DK Mountain T
Planet Glider,,,,,DK Summit
Planet Glider,,,,,DK Summit R
Planet Glider,,,,,Koopa Cape
Planet Glider,,,,,Mario Raceway
Planet Glider,,,,,Merry Mountain
Planet Glider,,,,,Merry Mountain T
Planet Glider,,,,,Piranha Plant Pipeline R
Planet Glider,,,,,RMX Rainbow Road 1
Planet Glider,,,,,RMX Rainbow Road 2
Planet Glider,,,,,RMX Rainbow Road 2R
Planet Glider,,,,,Rosalina's Ice World T
Planet Glider,,,,,Singapore Speedway R
Planet Glider,,,,,SNES Rainbow Road R
Planet Glider,,,,,Squeaky Clean Sprint
Planet Glider,,,,,Sydney Sprint R
Planet Glider,,,,,Vanilla Lake 1T
Platinum Taxi,,,,Royal Raceway T,
Platinum Taxi,,,DK Pass T,,
Platinum Taxi,,,RMX Rainbow Road 1T,,
Platinum Taxi,,Bowser's Castle 1T,,,
Platinum Taxi,,DK Pass,,,
Platinum Taxi,3DS Rainbow Road R,,,,
Platinum Taxi,DK Pass R,,,,
Platinum Taxi,London Loop 2R/T,,,,
Platinum Taxi,Neo Bowser City R/T,,,,
Platinum Taxi,New York Minute 2R,,,,
Platinum Taxi,New York Minute B,,,,
Platinum Taxi,RMX Rainbow Road 1,,,,
Platinum Taxi,RMX Rainbow Road 1R,,,,
Platinum Taxi,RMX Rainbow Road 1R/T,,,,
Platinum Taxi,RMX Rainbow Road 2R,,,,
Platinum Taxi,Royal Raceway R,,,,
Platinum Taxi,Singapore Speedway 2T,,,,
Platinum Taxi,Singapore Speedway R,,,,
Platinum Taxi,Tokyo Blur 2R,,,,
Platinum Taxi,Vanilla Lake 1,,,,
Platinum Taxi,,,,,Baby Park R
Platinum Taxi,,,,,Berlin Byways 2R
Platinum Taxi,,,,,Berlin Byways 2T
Platinum Taxi,,,,,Boo Lake R
Platinum Taxi,,,,,Boo Lake T
Platinum Taxi,,,,,Bowser's Castle 1
Platinum Taxi,,,,,Bowser's Castle 1T
Platinum Taxi,,,,,Coconut Mall R
Platinum Taxi,,,,,DK Pass
Platinum Taxi,,,,,DK Pass T
Platinum Taxi,,,,,Koopa Troopa Beach 2R/T
Platinum Taxi,,,,,Los Angeles Laps 3
Platinum Taxi,,,,,Los Angeles Laps 3R
Platinum Taxi,,,,,Luigi Circuit R
Platinum Taxi,,,,,Merry Mountain
Platinum Taxi,,,,,Merry Mountain R
Platinum Taxi,,,,,New York Minute 2
Platinum Taxi,,,,,Piranha Plant Pipeline R
Platinum Taxi,,,,,RMX Choco Island 1R
Platinum Taxi,,,,,RMX Rainbow Road 1T
Platinum Taxi,,,,,Royal Raceway
Platinum Taxi,,,,,Royal Raceway T
Platinum Taxi,,,,,Singapore Speedway 2R
Platinum Taxi,,,,,Singapore Speedway R/T
Platinum Taxi,,,,,SNES Rainbow Road R/T
Platinum Taxi,,,,,Toad Circuit R/T
Platinum Taxi,,,,,Tokyo Blur 2
Platinum Taxi,,,,,Vancouver Velocity
Platinum Taxi,,,,,Vancouver Velocity R/T
Platinum Taxi,,,,,Vanilla Lake 1T
Poison Apple Kart,,,,Donut Plains 2,
Poison Apple Kart,,,Choco Island 1,,
Poison Apple Kart,,,Choco Island 1T,,
Poison Apple Kart,,Donut Plains 1R,,,
Poison Apple Kart,,Waluigi Pinball T,,,
Poison Apple Kart,Choco Mountain,,,,
Poison Apple Kart,Choco Mountain R,,,,
Poison Apple Kart,Donut Plains 1,,,,
Poison Apple Kart,Frappe Snowland R,,,,
Poison Apple Kart,Frappe Snowland T,,,,
Poison Apple Kart,Ghost Valley 1,,,,
Poison Apple Kart,Ghost Valley 1R/T,,,,
Poison Apple Kart,Ghost Valley 1T,,,,
Poison Apple Kart,Kalimari Desert R,,,,
Poison Apple Kart,Luigi's Mansion,,,,
Poison Apple Kart,Madrid Drive R,,,,
Poison Apple Kart,Rosalina's Ice World T,,,,
Poison Apple Kart,Waluigi Pinball R,,,,
Poison Apple Kart,Waluigi Pinball R/T,,,,
Poison Apple Kart,,,,,Choco Island 1
Poison Apple Kart,,,,,Choco Island 1R
Poison Apple Kart,,,,,Choco Island 1T
Poison Apple Kart,,,,,Donut Plains 1R
Poison Apple Kart,,,,,Donut Plains 2
Poison Apple Kart,,,,,Ghost Valley 1R
Poison Apple Kart,,,,,Kalimari Desert T
Poison Apple Kart,,,,,Lakeside Park
Poison Apple Kart,,,,,Madrid Drive 2R/T
Poison Apple Kart,,,,,Paris Promenade B
Poison Apple Kart,,,,,RMX Vanilla Lake 1R/T
Poison Apple Kart,,,,,Rome Avanti 3
Poison Apple Kart,,,,,Rome Avanti T
Poison Apple Kart,,,,,Rosalina's Ice World R
Poison Apple Kart,,,,,Squeaky Clean Sprint R
Poison Apple Kart,,,,,Waluigi Pinball
Poison Apple Kart,,,,,Waluigi Pinball T
Pokey Mii Racing Suit,,,,Dry Dry Ruins T,
Pokey Mii Racing Suit,,,RMX Ghost Valley 1R/T,,
Pokey Mii Racing Suit,,Daisy Hills T,,,
Pokey Mii Racing Suit,3DS Rainbow Road T,,,,
Pokey Mii Racing Suit,Athens Dash,,,,
Pokey Mii Racing Suit,Athens Dash 2,,,,
Pokey Mii Racing Suit,Athens Dash 2R/T,,,,
Pokey Mii Racing Suit,Athens Dash 3T,,,,
Pokey Mii Racing Suit,Bangkok Rush 3R/T,,,,
Pokey Mii Racing Suit,Bangkok Rush 3T,,,,
Pokey Mii Racing Suit,Bowser's Castle 1T,,,,
Pokey Mii Racing Suit,Bowser's Castle 3T,,,,
Pokey Mii Racing Suit,Choco Island 1R,,,,
Pokey Mii Racing Suit,Choco Island 2,,,,
Pokey Mii Racing Suit,Daisy Circuit,,,,
Pokey Mii Racing Suit,Daisy Hills R,,,,
Pokey Mii Racing Suit,DK Mountain R/T,,,,
Pokey Mii Racing Suit,DK Pass,,,,
Pokey Mii Racing Suit,Donut Plains 1T,,,,
Pokey Mii Racing Suit,Donut Plains 2R,,,,
Pokey Mii Racing Suit,Donut Plains 3R/T,,,,
Pokey Mii Racing Suit,Dry Dry Ruins,,,,
Pokey Mii Racing Suit,Frappe Snowland,,,,
Pokey Mii Racing Suit,Kalimari Desert 2R,,,,
Pokey Mii Racing Suit,Kalimari Desert 2T,,,,
Pokey Mii Racing Suit,Koopa Troopa Beach 2R/T,,,,
Pokey Mii Racing Suit,Los Angeles Laps 3R/T,,,,
Pokey Mii Racing Suit,Madrid Drive,,,,
Pokey Mii Racing Suit,Madrid Drive 2R,,,,
Pokey Mii Racing Suit,Maple Treeway R/T,,,,
Pokey Mii Racing Suit,Mario Circuit 1R,,,,
Pokey Mii Racing Suit,Mario Circuit 3R/T,,,,
Pokey Mii Racing Suit,New York Minute B,,,,
Pokey Mii Racing Suit,Ninja Hideaway R/T,,,,
Pokey Mii Racing Suit,RMX Choco Island 1R/T,,,,
Pokey Mii Racing Suit,RMX Ghost Valley 1T,,,,
Pokey Mii Racing Suit,Rock Rock Mountain R,,,,
Pokey Mii Racing Suit,Rome Avanti 2,,,,
Pokey Mii Racing Suit,Singapore Speedway 2T,,,,
Pokey Mii Racing Suit,Vancouver Velocity 2,,,,
Pokey Mii Racing Suit,Waluigi Stadium T,,,,
Pokey Mii Racing Suit,Yoshi Desert R,,,,
Pokey Mii Racing Suit,Yoshi Desert R/T,,,,
Pokey Mii Racing Suit,,,,,3DS Rainbow Road
Pokey Mii Racing Suit,,,,,Athens Dash 2T
Pokey Mii Racing Suit,,,,,Athens Dash 3R
Pokey Mii Racing Suit,,,,,Athens Dash T
Pokey Mii Racing Suit,,,,,Bangkok Rush 3
Pokey Mii Racing Suit,,,,,Bangkok Rush R/T
Pokey Mii Racing Suit,,,,,Bowser's Castle 1R
Pokey Mii Racing Suit,,,,,Bowser's Castle 4
Pokey Mii Racing Suit,,,,,Choco Island 1
Pokey Mii Racing Suit,,,,,Choco Island 2R
Pokey Mii Racing Suit,,,,,Daisy Circuit R/T
Pokey Mii Racing Suit,,,,,Daisy Hills T
Pokey Mii Racing Suit,,,,,DK Mountain R
Pokey Mii Racing Suit,,,,,DK Pass R
Pokey Mii Racing Suit,,,,,Donut Plains 1
Pokey Mii Racing Suit,,,,,Donut Plains 2R/T
Pokey Mii Racing Suit,,,,,Donut Plains 3
Pokey Mii Racing Suit,,,,,Dry Dry Ruins R
Pokey Mii Racing Suit,,,,,Dry Dry Ruins T
Pokey Mii Racing Suit,,,,,Frappe Snowland R/T
Pokey Mii Racing Suit,,,,,Kalimari Desert R/T
